equipment_id,equipment_type,rental_price_per_day,min_rental_price,max_rental_price,unit,snapshot_date
EQ036762,Mulcher,1206,900,1600,per day,2025-09-17
EQ036763,Plough,589,300,800,per day,2025-09-17
EQ036764,Power Tiller,706,500,1200,per day,2025-09-17
EQ036765,Thresher,915,600,1200,per day,2025-09-17
EQ036766,Seed Drill,769,400,900,per day,2025-09-17
EQ036767,Leveller,944,800,1500,per day,2025-09-17
EQ036768,Sprayer,229,200,500,per day,2025-09-17
EQ036769,Pumpset,481,300,800,per day,2025-09-17
EQ036770,Seed Drill,542,400,900,per day,2025-09-17
EQ036771,Cultivator,789,400,900,per day,2025-09-17
EQ036772,Plough,494,300,800,per day,2025-09-17
EQ036773,Rotavator,846,400,1000,per day,2025-09-17
EQ036774,Mulcher,1157,900,1600,per day,2025-09-17
EQ036775,Thresher,787,600,1200,per day,2025-09-17
EQ036776,Pumpset,438,300,800,per day,2025-09-17
EQ036777,Sprayer,232,200,500,per day,2025-09-17
EQ036778,Reaper,2270,1500,2500,per day,2025-09-17
EQ036779,Weeder,522,250,600,per day,2025-09-17
EQ036780,Power Tiller,979,500,1200,per day,2025-09-17
EQ036781,Power Tiller,832,500,1200,per day,2025-09-17
EQ036782,Mulcher,1199,900,1600,per day,2025-09-17
EQ036783,Cultivator,597,400,900,per day,2025-09-17
EQ036784,Leveller,1205,800,1500,per day,2025-09-17
EQ036785,Sprayer,306,200,500,per day,2025-09-17
EQ036786,Baler,2304,2000,3500,per day,2025-09-17
EQ036787,Thresher,975,600,1200,per day,2025-09-17
EQ036788,Sprayer,290,200,500,per day,2025-09-17
EQ036789,Mulcher,1061,900,1600,per day,2025-09-17
EQ036790,Seed Drill,628,400,900,per day,2025-09-17
EQ036791,Rotavator,565,400,1000,per day,2025-09-17
EQ036792,Plough,384,300,800,per day,2025-09-17
EQ036793,Disc Harrow,714,500,1000,per day,2025-09-17
EQ036794,Weeder,478,250,600,per day,2025-09-17
EQ036795,Power Tiller,802,500,1200,per day,2025-09-17
EQ036796,Thresher,859,600,1200,per day,2025-09-17
EQ036797,Plough,378,300,800,per day,2025-09-17
EQ036798,Thresher,939,600,1200,per day,2025-09-17
EQ036799,Rotavator,727,400,1000,per day,2025-09-17
EQ036800,Tractor,1942,1000,2000,per day,2025-09-17
EQ036801,Reaper,1788,1500,2500,per day,2025-09-17
EQ036802,Tractor,1890,1000,2000,per day,2025-09-17
EQ036803,Power Tiller,743,500,1200,per day,2025-09-17
EQ036804,Power Tiller,757,500,1200,per day,2025-09-17
EQ036805,Tractor,1841,1000,2000,per day,2025-09-17
EQ036806,Thresher,863,600,1200,per day,2025-09-17
EQ036807,Seed Drill,536,400,900,per day,2025-09-17
EQ036808,Rotavator,661,400,1000,per day,2025-09-17
EQ036809,Tractor,1696,1000,2000,per day,2025-09-17
EQ036810,Baler,2381,2000,3500,per day,2025-09-17
EQ036811,Rotavator,839,400,1000,per day,2025-09-17
EQ036812,Cultivator,621,400,900,per day,2025-09-17
EQ036813,Mulcher,1255,900,1600,per day,2025-09-17
EQ036814,Seed Drill,669,400,900,per day,2025-09-17
EQ036815,Leveller,975,800,1500,per day,2025-09-17
EQ036816,Rotavator,844,400,1000,per day,2025-09-17
EQ036817,Thresher,984,600,1200,per day,2025-09-17
EQ036818,Leveller,1109,800,1500,per day,2025-09-17
EQ036819,Sprayer,355,200,500,per day,2025-09-17
EQ036820,Pumpset,426,300,800,per day,2025-09-17
EQ036821,Seed Drill,671,400,900,per day,2025-09-17
EQ036822,Harvester,5023,3000,6000,per day,2025-09-17
EQ036823,Plough,606,300,800,per day,2025-09-17
EQ036824,Disc Harrow,738,500,1000,per day,2025-09-17
EQ036825,Cultivator,539,400,900,per day,2025-09-17
EQ036826,Baler,2689,2000,3500,per day,2025-09-17
EQ036827,Reaper,2042,1500,2500,per day,2025-09-17
EQ036828,Reaper,2101,1500,2500,per day,2025-09-17
EQ036829,Power Tiller,1089,500,1200,per day,2025-09-17
EQ036830,Disc Harrow,818,500,1000,per day,2025-09-17
EQ036831,Pumpset,508,300,800,per day,2025-09-17
EQ036832,Sprayer,258,200,500,per day,2025-09-17
EQ036833,Plough,473,300,800,per day,2025-09-17
EQ036834,Harvester,4312,3000,6000,per day,2025-09-17
EQ036835,Rotavator,745,400,1000,per day,2025-09-17
EQ036836,Plough,494,300,800,per day,2025-09-17
EQ036837,Disc Harrow,635,500,1000,per day,2025-09-17
EQ036838,Power Tiller,565,500,1200,per day,2025-09-17
EQ036839,Seed Drill,553,400,900,per day,2025-09-17
EQ036840,Pumpset,569,300,800,per day,2025-09-17
EQ036841,Disc Harrow,850,500,1000,per day,2025-09-17
EQ036842,Weeder,361,250,600,per day,2025-09-17
EQ036843,Plough,497,300,800,per day,2025-09-17
EQ036844,Rotavator,544,400,1000,per day,2025-09-17
EQ036845,Mulcher,1315,900,1600,per day,2025-09-17
EQ036846,Tractor,1762,1000,2000,per day,2025-09-17
EQ036847,Disc Harrow,806,500,1000,per day,2025-09-17
EQ036848,Power Tiller,812,500,1200,per day,2025-09-17
EQ036849,Power Tiller,725,500,1200,per day,2025-09-17
EQ036850,Plough,544,300,800,per day,2025-09-17
EQ036851,Reaper,1984,1500,2500,per day,2025-09-17
EQ036852,Tractor,1647,1000,2000,per day,2025-09-17
EQ036853,Tractor,1927,1000,2000,per day,2025-09-17
EQ036854,Mulcher,1302,900,1600,per day,2025-09-17
EQ036855,Reaper,2201,1500,2500,per day,2025-09-17
EQ036856,Cultivator,584,400,900,per day,2025-09-17
EQ036857,Seed Drill,552,400,900,per day,2025-09-17
EQ036858,Pumpset,540,300,800,per day,2025-09-17
EQ036859,Tractor,1838,1000,2000,per day,2025-09-17
EQ036860,Cultivator,664,400,900,per day,2025-09-17
EQ036861,Harvester,4370,3000,6000,per day,2025-09-17
EQ036862,Cultivator,598,400,900,per day,2025-09-17
EQ036863,Power Tiller,890,500,1200,per day,2025-09-17
EQ036864,Weeder,404,250,600,per day,2025-09-17
EQ036865,Baler,2669,2000,3500,per day,2025-09-17
EQ036866,Reaper,2096,1500,2500,per day,2025-09-17
EQ036867,Plough,527,300,800,per day,2025-09-17
EQ036868,Leveller,938,800,1500,per day,2025-09-17
EQ036869,Thresher,753,600,1200,per day,2025-09-17
EQ036870,Cultivator,533,400,900,per day,2025-09-17
EQ036871,Weeder,356,250,600,per day,2025-09-17
EQ036872,Pumpset,528,300,800,per day,2025-09-17
EQ036873,Pumpset,341,300,800,per day,2025-09-17
EQ036874,Cultivator,704,400,900,per day,2025-09-17
EQ036875,Reaper,2113,1500,2500,per day,2025-09-17
EQ036876,Cultivator,655,400,900,per day,2025-09-17
EQ036877,Harvester,5122,3000,6000,per day,2025-09-17
EQ036878,Seed Drill,769,400,900,per day,2025-09-17
EQ036879,Disc Harrow,500,500,1000,per day,2025-09-17
EQ036880,Cultivator,657,400,900,per day,2025-09-17
EQ036881,Rotavator,751,400,1000,per day,2025-09-17
EQ036882,Reaper,1874,1500,2500,per day,2025-09-17
EQ036883,Power Tiller,713,500,1200,per day,2025-09-17
EQ036884,Weeder,450,250,600,per day,2025-09-17
EQ036885,Pumpset,543,300,800,per day,2025-09-17
EQ036886,Harvester,4893,3000,6000,per day,2025-09-17
EQ036887,Weeder,377,250,600,per day,2025-09-17
EQ036888,Tractor,1715,1000,2000,per day,2025-09-17
EQ036889,Sprayer,244,200,500,per day,2025-09-17
EQ036890,Rotavator,703,400,1000,per day,2025-09-17
EQ036891,Leveller,1235,800,1500,per day,2025-09-17
EQ036892,Plough,661,300,800,per day,2025-09-17
EQ036893,Rotavator,853,400,1000,per day,2025-09-17
EQ036894,Plough,552,300,800,per day,2025-09-17
EQ036895,Baler,2809,2000,3500,per day,2025-09-17
EQ036896,Power Tiller,629,500,1200,per day,2025-09-17
EQ036897,Power Tiller,738,500,1200,per day,2025-09-17
EQ036898,Cultivator,834,400,900,per day,2025-09-17
EQ036899,Baler,2721,2000,3500,per day,2025-09-17
EQ036900,Power Tiller,920,500,1200,per day,2025-09-17
EQ036901,Cultivator,530,400,900,per day,2025-09-17
EQ036902,Leveller,1110,800,1500,per day,2025-09-17
EQ036903,Harvester,5424,3000,6000,per day,2025-09-17
EQ036904,Disc Harrow,548,500,1000,per day,2025-09-17
EQ036905,Mulcher,1120,900,1600,per day,2025-09-17
EQ036906,Leveller,966,800,1500,per day,2025-09-17
EQ036907,Tractor,1693,1000,2000,per day,2025-09-17
EQ036908,Cultivator,598,400,900,per day,2025-09-17
EQ036909,Pumpset,437,300,800,per day,2025-09-17
EQ036910,Leveller,800,800,1500,per day,2025-09-17
EQ036911,Sprayer,255,200,500,per day,2025-09-17
EQ036912,Mulcher,1117,900,1600,per day,2025-09-17
EQ036913,Disc Harrow,672,500,1000,per day,2025-09-17
EQ036914,Sprayer,230,200,500,per day,2025-09-17
EQ036915,Mulcher,1168,900,1600,per day,2025-09-17
EQ036916,Seed Drill,516,400,900,per day,2025-09-17
EQ036917,Cultivator,523,400,900,per day,2025-09-17
EQ036918,Disc Harrow,643,500,1000,per day,2025-09-17
EQ036919,Tractor,1957,1000,2000,per day,2025-09-17
EQ036920,Sprayer,324,200,500,per day,2025-09-17
EQ036921,Cultivator,492,400,900,per day,2025-09-17
EQ036922,Seed Drill,641,400,900,per day,2025-09-17
EQ036923,Thresher,1021,600,1200,per day,2025-09-17
EQ036924,Leveller,1018,800,1500,per day,2025-09-17
EQ036925,Reaper,1612,1500,2500,per day,2025-09-17
EQ036926,Rotavator,657,400,1000,per day,2025-09-17
EQ036927,Mulcher,1203,900,1600,per day,2025-09-17
EQ036928,Tractor,1943,1000,2000,per day,2025-09-17
EQ036929,Baler,2696,2000,3500,per day,2025-09-17
EQ036930,Harvester,4467,3000,6000,per day,2025-09-17
EQ036931,Rotavator,623,400,1000,per day,2025-09-17
EQ036932,Baler,2372,2000,3500,per day,2025-09-17
EQ036933,Tractor,1695,1000,2000,per day,2025-09-17
EQ036934,Harvester,4587,3000,6000,per day,2025-09-17
EQ036935,Disc Harrow,674,500,1000,per day,2025-09-17
EQ036936,Baler,2342,2000,3500,per day,2025-09-17
EQ036937,Seed Drill,731,400,900,per day,2025-09-17
EQ036938,Thresher,873,600,1200,per day,2025-09-17
EQ036939,Sprayer,405,200,500,per day,2025-09-17
EQ036940,Reaper,1972,1500,2500,per day,2025-09-17
EQ036941,Reaper,2060,1500,2500,per day,2025-09-17
EQ036942,Plough,499,300,800,per day,2025-09-17
EQ036943,Seed Drill,622,400,900,per day,2025-09-17
EQ036944,Pumpset,512,300,800,per day,2025-09-17
EQ036945,Sprayer,298,200,500,per day,2025-09-17
EQ036946,Reaper,1882,1500,2500,per day,2025-09-17
EQ036947,Reaper,2348,1500,2500,per day,2025-09-17
EQ036948,Power Tiller,635,500,1200,per day,2025-09-17
EQ036949,Rotavator,801,400,1000,per day,2025-09-17
EQ036950,Weeder,428,250,600,per day,2025-09-17
EQ036951,Cultivator,752,400,900,per day,2025-09-17
EQ036952,Reaper,1906,1500,2500,per day,2025-09-17
EQ036953,Cultivator,573,400,900,per day,2025-09-17
EQ036954,Power Tiller,802,500,1200,per day,2025-09-17
EQ036955,Weeder,357,250,600,per day,2025-09-17
EQ036956,Leveller,891,800,1500,per day,2025-09-17
EQ036957,Cultivator,574,400,900,per day,2025-09-17
EQ036958,Weeder,429,250,600,per day,2025-09-17
EQ036959,Leveller,944,800,1500,per day,2025-09-17
EQ036960,Thresher,882,600,1200,per day,2025-09-17
EQ036961,Disc Harrow,709,500,1000,per day,2025-09-17
EQ036962,Reaper,2170,1500,2500,per day,2025-09-17
EQ036963,Harvester,5053,3000,6000,per day,2025-09-17
EQ036964,Seed Drill,555,400,900,per day,2025-09-17
EQ036965,Sprayer,273,200,500,per day,2025-09-17
EQ036966,Tractor,1660,1000,2000,per day,2025-09-17
EQ036967,Reaper,2139,1500,2500,per day,2025-09-17
EQ036968,Harvester,4288,3000,6000,per day,2025-09-17
EQ036969,Weeder,501,250,600,per day,2025-09-17
EQ036970,Weeder,353,250,600,per day,2025-09-17
EQ036971,Disc Harrow,656,500,1000,per day,2025-09-17
EQ036972,Harvester,4507,3000,6000,per day,2025-09-17
EQ036973,Mulcher,1368,900,1600,per day,2025-09-17
EQ036974,Plough,431,300,800,per day,2025-09-17
EQ036975,Thresher,855,600,1200,per day,2025-09-17
EQ036976,Baler,2302,2000,3500,per day,2025-09-17
EQ036977,Harvester,4370,3000,6000,per day,2025-09-17
EQ036978,Sprayer,327,200,500,per day,2025-09-17
EQ036979,Reaper,2049,1500,2500,per day,2025-09-17
EQ036980,Disc Harrow,597,500,1000,per day,2025-09-17
EQ036981,Reaper,1903,1500,2500,per day,2025-09-17
EQ036982,Weeder,389,250,600,per day,2025-09-17
EQ036983,Mulcher,1296,900,1600,per day,2025-09-17
EQ036984,Plough,349,300,800,per day,2025-09-17
EQ036985,Sprayer,375,200,500,per day,2025-09-17
EQ036986,Tractor,1772,1000,2000,per day,2025-09-17
EQ036987,Power Tiller,866,500,1200,per day,2025-09-17
EQ036988,Tractor,1594,1000,2000,per day,2025-09-17
EQ036989,Mulcher,1425,900,1600,per day,2025-09-17
EQ036990,Plough,549,300,800,per day,2025-09-17
EQ036991,Harvester,4641,3000,6000,per day,2025-09-17
EQ036992,Tractor,1849,1000,2000,per day,2025-09-17
EQ036993,Leveller,987,800,1500,per day,2025-09-17
EQ036994,Leveller,810,800,1500,per day,2025-09-17
EQ036995,Tractor,1856,1000,2000,per day,2025-09-17
EQ036996,Rotavator,618,400,1000,per day,2025-09-17
EQ036997,Tractor,1973,1000,2000,per day,2025-09-17
EQ036998,Weeder,414,250,600,per day,2025-09-17
EQ036999,Mulcher,1467,900,1600,per day,2025-09-17
EQ037000,Seed Drill,761,400,900,per day,2025-09-17
EQ037001,Power Tiller,774,500,1200,per day,2025-09-17
EQ037002,Seed Drill,687,400,900,per day,2025-09-17
EQ037003,Power Tiller,810,500,1200,per day,2025-09-17
EQ037004,Plough,514,300,800,per day,2025-09-17
EQ037005,Mulcher,1356,900,1600,per day,2025-09-17
EQ037006,Weeder,446,250,600,per day,2025-09-17
EQ037007,Baler,2894,2000,3500,per day,2025-09-17
EQ037008,Power Tiller,812,500,1200,per day,2025-09-17
EQ037009,Sprayer,351,200,500,per day,2025-09-17
EQ037010,Thresher,986,600,1200,per day,2025-09-17
EQ037011,Sprayer,228,200,500,per day,2025-09-17
EQ037012,Harvester,4727,3000,6000,per day,2025-09-17
EQ037013,Mulcher,1481,900,1600,per day,2025-09-17
EQ037014,Mulcher,1430,900,1600,per day,2025-09-17
EQ037015,Cultivator,659,400,900,per day,2025-09-17
EQ037016,Harvester,3000,3000,6000,per day,2025-09-17
EQ037017,Rotavator,668,400,1000,per day,2025-09-17
EQ037018,Plough,549,300,800,per day,2025-09-17
EQ037019,Thresher,837,600,1200,per day,2025-09-17
EQ037020,Thresher,965,600,1200,per day,2025-09-17
EQ037021,Tractor,1856,1000,2000,per day,2025-09-17
EQ037022,Plough,504,300,800,per day,2025-09-17
EQ037023,Reaper,2000,1500,2500,per day,2025-09-17
EQ037024,Tractor,2000,1000,2000,per day,2025-09-17
EQ037025,Mulcher,1221,900,1600,per day,2025-09-17
EQ037026,Tractor,1613,1000,2000,per day,2025-09-17
EQ037027,Disc Harrow,765,500,1000,per day,2025-09-17
EQ037028,Seed Drill,641,400,900,per day,2025-09-17
EQ037029,Mulcher,1334,900,1600,per day,2025-09-17
EQ037030,Weeder,368,250,600,per day,2025-09-17
EQ037031,Mulcher,1248,900,1600,per day,2025-09-17
EQ037032,Thresher,944,600,1200,per day,2025-09-17
EQ037033,Seed Drill,600,400,900,per day,2025-09-17
EQ037034,Thresher,926,600,1200,per day,2025-09-17
EQ037035,Tractor,2000,1000,2000,per day,2025-09-17
EQ037036,Power Tiller,847,500,1200,per day,2025-09-17
EQ037037,Disc Harrow,712,500,1000,per day,2025-09-17
EQ037038,Thresher,909,600,1200,per day,2025-09-17
EQ037039,Seed Drill,725,400,900,per day,2025-09-17
EQ037040,Mulcher,1407,900,1600,per day,2025-09-17
EQ037041,Rotavator,747,400,1000,per day,2025-09-17
EQ037042,Pumpset,447,300,800,per day,2025-09-17
EQ037043,Disc Harrow,686,500,1000,per day,2025-09-17
EQ037044,Seed Drill,639,400,900,per day,2025-09-17
EQ037045,Sprayer,245,200,500,per day,2025-09-17
EQ037046,Weeder,431,250,600,per day,2025-09-17
EQ037047,Rotavator,586,400,1000,per day,2025-09-17
EQ037048,Harvester,4942,3000,6000,per day,2025-09-17
EQ037049,Weeder,423,250,600,per day,2025-09-17
EQ037050,Leveller,855,800,1500,per day,2025-09-17
EQ037051,Plough,497,300,800,per day,2025-09-17
EQ037052,Weeder,414,250,600,per day,2025-09-17
EQ037053,Mulcher,1108,900,1600,per day,2025-09-17
EQ037054,Mulcher,1152,900,1600,per day,2025-09-17
EQ037055,Thresher,812,600,1200,per day,2025-09-17
EQ037056,Pumpset,504,300,800,per day,2025-09-17
EQ037057,Sprayer,254,200,500,per day,2025-09-17
EQ037058,Pumpset,526,300,800,per day,2025-09-17
EQ037059,Seed Drill,656,400,900,per day,2025-09-17
EQ037060,Sprayer,337,200,500,per day,2025-09-17
EQ037061,Plough,534,300,800,per day,2025-09-17
EQ037062,Power Tiller,650,500,1200,per day,2025-09-17
EQ037063,Rotavator,654,400,1000,per day,2025-09-17
EQ037064,Mulcher,1213,900,1600,per day,2025-09-17
EQ037065,Sprayer,354,200,500,per day,2025-09-17
EQ037066,Thresher,1030,600,1200,per day,2025-09-17
EQ037067,Sprayer,289,200,500,per day,2025-09-17
EQ037068,Reaper,2130,1500,2500,per day,2025-09-17
EQ037069,Weeder,332,250,600,per day,2025-09-17
EQ037070,Rotavator,566,400,1000,per day,2025-09-17
EQ037071,Power Tiller,733,500,1200,per day,2025-09-17
EQ037072,Baler,2813,2000,3500,per day,2025-09-17
EQ037073,Pumpset,461,300,800,per day,2025-09-17
EQ037074,Pumpset,334,300,800,per day,2025-09-17
EQ037075,Thresher,958,600,1200,per day,2025-09-17
EQ037076,Baler,2263,2000,3500,per day,2025-09-17
EQ037077,Cultivator,586,400,900,per day,2025-09-17
EQ037078,Seed Drill,626,400,900,per day,2025-09-17
EQ037079,Weeder,419,250,600,per day,2025-09-17
EQ037080,Thresher,876,600,1200,per day,2025-09-17
EQ037081,Leveller,942,800,1500,per day,2025-09-17
EQ037082,Plough,727,300,800,per day,2025-09-17
EQ037083,Rotavator,629,400,1000,per day,2025-09-17
EQ037084,Baler,2598,2000,3500,per day,2025-09-17
EQ037085,Leveller,940,800,1500,per day,2025-09-17
EQ037086,Thresher,885,600,1200,per day,2025-09-17
EQ037087,Pumpset,495,300,800,per day,2025-09-17
EQ037088,Pumpset,565,300,800,per day,2025-09-17
EQ037089,Sprayer,316,200,500,per day,2025-09-17
EQ037090,Seed Drill,774,400,900,per day,2025-09-17
EQ037091,Harvester,4084,3000,6000,per day,2025-09-17
EQ037092,Mulcher,1197,900,1600,per day,2025-09-17
EQ037093,Harvester,4203,3000,6000,per day,2025-09-17
EQ037094,Tractor,1936,1000,2000,per day,2025-09-17
EQ037095,Seed Drill,658,400,900,per day,2025-09-17
EQ037096,Mulcher,1251,900,1600,per day,2025-09-17
EQ037097,Tractor,1514,1000,2000,per day,2025-09-17
EQ037098,Reaper,2098,1500,2500,per day,2025-09-17
EQ037099,Leveller,843,800,1500,per day,2025-09-17
EQ037100,Weeder,348,250,600,per day,2025-09-17
EQ037101,Thresher,979,600,1200,per day,2025-09-17
EQ037102,Baler,2154,2000,3500,per day,2025-09-17
EQ037103,Baler,2507,2000,3500,per day,2025-09-17
EQ037104,Harvester,3606,3000,6000,per day,2025-09-17
EQ037105,Leveller,948,800,1500,per day,2025-09-17
EQ037106,Harvester,5721,3000,6000,per day,2025-09-17
EQ037107,Harvester,3726,3000,6000,per day,2025-09-17
EQ037108,Leveller,968,800,1500,per day,2025-09-17
EQ037109,Disc Harrow,611,500,1000,per day,2025-09-17
EQ037110,Leveller,981,800,1500,per day,2025-09-17
EQ037111,Weeder,374,250,600,per day,2025-09-17
EQ037112,Cultivator,503,400,900,per day,2025-09-17
EQ037113,Baler,2282,2000,3500,per day,2025-09-17
EQ037114,Tractor,1800,1000,2000,per day,2025-09-17
EQ037115,Sprayer,308,200,500,per day,2025-09-17
EQ037116,Power Tiller,1135,500,1200,per day,2025-09-17
EQ037117,Sprayer,275,200,500,per day,2025-09-17
EQ037118,Leveller,965,800,1500,per day,2025-09-17
EQ037119,Mulcher,1181,900,1600,per day,2025-09-17
EQ037120,Power Tiller,766,500,1200,per day,2025-09-17
EQ037121,Reaper,2054,1500,2500,per day,2025-09-17
EQ037122,Thresher,798,600,1200,per day,2025-09-17
EQ037123,Weeder,349,250,600,per day,2025-09-17
EQ037124,Sprayer,279,200,500,per day,2025-09-17
EQ037125,Leveller,1001,800,1500,per day,2025-09-17
EQ037126,Harvester,4261,3000,6000,per day,2025-09-17
EQ037127,Leveller,954,800,1500,per day,2025-09-17
EQ037128,Thresher,920,600,1200,per day,2025-09-17
EQ037129,Sprayer,321,200,500,per day,2025-09-17
EQ037130,Baler,2544,2000,3500,per day,2025-09-17
EQ037131,Pumpset,507,300,800,per day,2025-09-17
EQ037132,Rotavator,824,400,1000,per day,2025-09-17
EQ037133,Thresher,799,600,1200,per day,2025-09-17
EQ037134,Thresher,995,600,1200,per day,2025-09-17
EQ037135,Cultivator,531,400,900,per day,2025-09-17
EQ037136,Disc Harrow,683,500,1000,per day,2025-09-17
EQ037137,Baler,2380,2000,3500,per day,2025-09-17
EQ037138,Mulcher,1218,900,1600,per day,2025-09-17
EQ037139,Plough,585,300,800,per day,2025-09-17
EQ037140,Baler,2087,2000,3500,per day,2025-09-17
EQ037141,Sprayer,315,200,500,per day,2025-09-17
EQ037142,Pumpset,610,300,800,per day,2025-09-17
EQ037143,Weeder,269,250,600,per day,2025-09-17
EQ037144,Power Tiller,828,500,1200,per day,2025-09-17
EQ037145,Plough,568,300,800,per day,2025-09-17
EQ037146,Weeder,393,250,600,per day,2025-09-17
EQ037147,Thresher,886,600,1200,per day,2025-09-17
EQ037148,Tractor,1800,1000,2000,per day,2025-09-17
EQ037149,Disc Harrow,668,500,1000,per day,2025-09-17
EQ037150,Mulcher,1383,900,1600,per day,2025-09-17
EQ037151,Plough,403,300,800,per day,2025-09-17
EQ037152,Mulcher,1228,900,1600,per day,2025-09-17
EQ037153,Leveller,800,800,1500,per day,2025-09-17
EQ037154,Leveller,955,800,1500,per day,2025-09-17
EQ037155,Tractor,1870,1000,2000,per day,2025-09-17
EQ037156,Cultivator,710,400,900,per day,2025-09-17
EQ037157,Cultivator,506,400,900,per day,2025-09-17
EQ037158,Tractor,1648,1000,2000,per day,2025-09-17
EQ037159,Plough,502,300,800,per day,2025-09-17
EQ037160,Plough,549,300,800,per day,2025-09-17
EQ037161,Power Tiller,562,500,1200,per day,2025-09-17
EQ037162,Tractor,1895,1000,2000,per day,2025-09-17
EQ037163,Baler,2377,2000,3500,per day,2025-09-17
EQ037164,Baler,2624,2000,3500,per day,2025-09-17
EQ037165,Reaper,1813,1500,2500,per day,2025-09-17
EQ037166,Reaper,2060,1500,2500,per day,2025-09-17
EQ037167,Baler,2687,2000,3500,per day,2025-09-17
EQ037168,Sprayer,279,200,500,per day,2025-09-17
EQ037169,Leveller,1020,800,1500,per day,2025-09-17
EQ037170,Cultivator,506,400,900,per day,2025-09-17
EQ037171,Pumpset,506,300,800,per day,2025-09-17
EQ037172,Weeder,426,250,600,per day,2025-09-17
EQ037173,Pumpset,526,300,800,per day,2025-09-17
EQ037174,Mulcher,1221,900,1600,per day,2025-09-17
EQ037175,Thresher,715,600,1200,per day,2025-09-17
