equipment_id,equipment_type,rental_price_per_day,min_rental_price,max_rental_price,unit,snapshot_date,Condition,Adjusted_Rental_Price
EQ048060,Baler,2207,2000,3500,per day,2025-09-17,Good,2207.0
EQ048061,Disc Harrow,629,500,1000,per day,2025-09-17,Needs Repair,440.3
EQ048062,Cultivator,598,400,900,per day,2025-09-17,Good,598.0
EQ048063,Harvester,4760,3000,6000,per day,2025-09-17,Good,4760.0
EQ048064,Cultivator,516,400,900,per day,2025-09-17,Good,516.0
EQ048065,Baler,2388,2000,3500,per day,2025-09-17,Good,2388.0
EQ048066,Sprayer,373,200,500,per day,2025-09-17,Good,373.0
EQ048067,Leveller,958,800,1500,per day,2025-09-17,Needs Repair,670.6
EQ048068,Harvester,4248,3000,6000,per day,2025-09-17,Good,4248.0
EQ048069,Sprayer,307,200,500,per day,2025-09-17,Good,307.0
EQ048070,Tractor,1580,1000,2000,per day,2025-09-17,Good,1580.0
EQ048071,Baler,2639,2000,3500,per day,2025-09-17,Good,2639.0
EQ048072,Leveller,872,800,1500,per day,2025-09-17,Good,872.0
EQ048073,Harvester,4251,3000,6000,per day,2025-09-17,Needs Repair,2975.7
EQ048074,Sprayer,316,200,500,per day,2025-09-17,Good,316.0
EQ048075,Weeder,417,250,600,per day,2025-09-17,Good,417.0
EQ048076,Thresher,789,600,1200,per day,2025-09-17,Needs Repair,552.3
EQ048077,Leveller,1125,800,1500,per day,2025-09-17,Needs Repair,787.5
EQ048078,Seed Drill,658,400,900,per day,2025-09-17,Good,658.0
EQ048079,Sprayer,246,200,500,per day,2025-09-17,Good,246.0
EQ048080,Tractor,1812,1000,2000,per day,2025-09-17,Good,1812.0
EQ048081,Cultivator,572,400,900,per day,2025-09-17,Needs Repair,400.4
EQ048082,Mulcher,1117,900,1600,per day,2025-09-17,Good,1117.0
EQ048083,Harvester,3710,3000,6000,per day,2025-09-17,Good,3710.0
EQ048084,Tractor,2000,1000,2000,per day,2025-09-17,Needs Repair,1400.0
EQ048085,Disc Harrow,861,500,1000,per day,2025-09-17,Good,861.0
EQ048086,Weeder,363,250,600,per day,2025-09-17,Good,363.0
EQ048087,Tractor,1760,1000,2000,per day,2025-09-17,Good,1760.0
EQ048088,Rotavator,654,400,1000,per day,2025-09-17,Good,654.0
EQ048089,Plough,480,300,800,per day,2025-09-17,Needs Repair,336.0
EQ048090,Power Tiller,792,500,1200,per day,2025-09-17,Good,792.0
EQ048091,Weeder,330,250,600,per day,2025-09-17,Good,330.0
EQ048092,Rotavator,702,400,1000,per day,2025-09-17,Needs Repair,491.4
EQ048093,Mulcher,1287,900,1600,per day,2025-09-17,Good,1287.0
EQ048094,Thresher,781,600,1200,per day,2025-09-17,Good,781.0
EQ048095,Mulcher,1203,900,1600,per day,2025-09-17,Good,1203.0
EQ048096,Reaper,1905,1500,2500,per day,2025-09-17,Needs Repair,1333.5
EQ048097,Sprayer,357,200,500,per day,2025-09-17,Needs Repair,249.9
EQ048098,Cultivator,536,400,900,per day,2025-09-17,Good,536.0
EQ048099,Disc Harrow,785,500,1000,per day,2025-09-17,Good,785.0
EQ048100,Mulcher,1071,900,1600,per day,2025-09-17,Needs Repair,749.7
EQ048101,Tractor,1698,1000,2000,per day,2025-09-17,Good,1698.0
EQ048102,Weeder,360,250,600,per day,2025-09-17,Good,360.0
EQ048103,Pumpset,567,300,800,per day,2025-09-17,Good,567.0
EQ048104,Power Tiller,651,500,1200,per day,2025-09-17,Needs Repair,455.7
EQ048105,Plough,443,300,800,per day,2025-09-17,Needs Repair,310.1
EQ048106,Rotavator,504,400,1000,per day,2025-09-17,Needs Repair,352.8
EQ048107,Seed Drill,679,400,900,per day,2025-09-17,Needs Repair,475.3
EQ048108,Leveller,1252,800,1500,per day,2025-09-17,Needs Repair,876.4
EQ048109,Seed Drill,739,400,900,per day,2025-09-17,Good,739.0
EQ048110,Seed Drill,521,400,900,per day,2025-09-17,Good,521.0
EQ048111,Rotavator,524,400,1000,per day,2025-09-17,Needs Repair,366.8
EQ048112,Weeder,389,250,600,per day,2025-09-17,Good,389.0
EQ048113,Baler,2622,2000,3500,per day,2025-09-17,Needs Repair,1835.4
EQ048114,Tractor,1517,1000,2000,per day,2025-09-17,Needs Repair,1061.9
EQ048115,Plough,434,300,800,per day,2025-09-17,Good,434.0
EQ048116,Pumpset,628,300,800,per day,2025-09-17,Good,628.0
EQ048117,Plough,520,300,800,per day,2025-09-17,Good,520.0
EQ048118,Baler,2088,2000,3500,per day,2025-09-17,Good,2088.0
EQ048119,Baler,2357,2000,3500,per day,2025-09-17,Needs Repair,1649.9
EQ048120,Rotavator,772,400,1000,per day,2025-09-17,Good,772.0
EQ048121,Disc Harrow,803,500,1000,per day,2025-09-17,Needs Repair,562.1
EQ048122,Disc Harrow,707,500,1000,per day,2025-09-17,Good,707.0
EQ048123,Rotavator,596,400,1000,per day,2025-09-17,Needs Repair,417.2
EQ048124,Disc Harrow,627,500,1000,per day,2025-09-17,Good,627.0
EQ048125,Power Tiller,742,500,1200,per day,2025-09-17,Good,742.0
EQ048126,Thresher,936,600,1200,per day,2025-09-17,Good,936.0
EQ048127,Leveller,1250,800,1500,per day,2025-09-17,Good,1250.0
EQ048128,Sprayer,262,200,500,per day,2025-09-17,Good,262.0
EQ048129,Seed Drill,662,400,900,per day,2025-09-17,Needs Repair,463.4
EQ048130,Reaper,2102,1500,2500,per day,2025-09-17,Good,2102.0
EQ048131,Weeder,342,250,600,per day,2025-09-17,Good,342.0
EQ048132,Baler,2053,2000,3500,per day,2025-09-17,Needs Repair,1437.1
EQ048133,Sprayer,339,200,500,per day,2025-09-17,Needs Repair,237.3
EQ048134,Seed Drill,582,400,900,per day,2025-09-17,Good,582.0
EQ048135,Baler,2479,2000,3500,per day,2025-09-17,Good,2479.0
EQ048136,Mulcher,1218,900,1600,per day,2025-09-17,Good,1218.0
EQ048137,Thresher,906,600,1200,per day,2025-09-17,Good,906.0
EQ048138,Cultivator,650,400,900,per day,2025-09-17,Good,650.0
EQ048139,Cultivator,685,400,900,per day,2025-09-17,Good,685.0
EQ048140,Reaper,2096,1500,2500,per day,2025-09-17,Good,2096.0
EQ048141,Reaper,1891,1500,2500,per day,2025-09-17,Good,1891.0
EQ048142,Rotavator,671,400,1000,per day,2025-09-17,Good,671.0
EQ048143,Reaper,1909,1500,2500,per day,2025-09-17,Good,1909.0
EQ048144,Baler,2834,2000,3500,per day,2025-09-17,Good,2834.0
EQ048145,Harvester,5523,3000,6000,per day,2025-09-17,Good,5523.0
EQ048146,Baler,2630,2000,3500,per day,2025-09-17,Good,2630.0
EQ048147,Harvester,4106,3000,6000,per day,2025-09-17,Good,4106.0
EQ048148,Baler,2341,2000,3500,per day,2025-09-17,Needs Repair,1638.7
EQ048149,Baler,2388,2000,3500,per day,2025-09-17,Good,2388.0
EQ048150,Seed Drill,672,400,900,per day,2025-09-17,Needs Repair,470.4
EQ048151,Plough,498,300,800,per day,2025-09-17,Good,498.0
EQ048152,Leveller,926,800,1500,per day,2025-09-17,Good,926.0
EQ048153,Harvester,4693,3000,6000,per day,2025-09-17,Good,4693.0
EQ048154,Cultivator,530,400,900,per day,2025-09-17,Good,530.0
EQ048155,Weeder,341,250,600,per day,2025-09-17,Good,341.0
EQ048156,Plough,402,300,800,per day,2025-09-17,Good,402.0
EQ048157,Mulcher,1068,900,1600,per day,2025-09-17,Good,1068.0
EQ048158,Weeder,348,250,600,per day,2025-09-17,Good,348.0
EQ048159,Reaper,2133,1500,2500,per day,2025-09-17,Good,2133.0
EQ048160,Sprayer,245,200,500,per day,2025-09-17,Good,245.0
EQ048161,Leveller,866,800,1500,per day,2025-09-17,Needs Repair,606.2
EQ048162,Harvester,3826,3000,6000,per day,2025-09-17,Good,3826.0
EQ048163,Mulcher,1322,900,1600,per day,2025-09-17,Good,1322.0
EQ048164,Cultivator,547,400,900,per day,2025-09-17,Needs Repair,382.9
EQ048165,Leveller,1135,800,1500,per day,2025-09-17,Good,1135.0
EQ048166,Weeder,376,250,600,per day,2025-09-17,Needs Repair,263.2
EQ048167,Harvester,3862,3000,6000,per day,2025-09-17,Good,3862.0
EQ048168,Power Tiller,878,500,1200,per day,2025-09-17,Good,878.0
EQ048169,Disc Harrow,735,500,1000,per day,2025-09-17,Good,735.0
EQ048170,Harvester,3624,3000,6000,per day,2025-09-17,Good,3624.0
EQ048171,Mulcher,1008,900,1600,per day,2025-09-17,Good,1008.0
EQ048172,Reaper,1956,1500,2500,per day,2025-09-17,Good,1956.0
EQ048173,Thresher,958,600,1200,per day,2025-09-17,Good,958.0
EQ048174,Rotavator,659,400,1000,per day,2025-09-17,Good,659.0
EQ048175,Disc Harrow,791,500,1000,per day,2025-09-17,Good,791.0
EQ048176,Pumpset,522,300,800,per day,2025-09-17,Needs Repair,365.4
EQ048177,Cultivator,630,400,900,per day,2025-09-17,Good,630.0
EQ048178,Plough,536,300,800,per day,2025-09-17,Needs Repair,375.2
EQ048179,Baler,2230,2000,3500,per day,2025-09-17,Good,2230.0
EQ048180,Plough,513,300,800,per day,2025-09-17,Good,513.0
EQ048181,Leveller,917,800,1500,per day,2025-09-17,Good,917.0
EQ048182,Thresher,708,600,1200,per day,2025-09-17,Needs Repair,495.6
EQ048183,Harvester,5184,3000,6000,per day,2025-09-17,Needs Repair,3628.8
EQ048184,Rotavator,790,400,1000,per day,2025-09-17,Good,790.0
EQ048185,Baler,2475,2000,3500,per day,2025-09-17,Good,2475.0
EQ048186,Plough,534,300,800,per day,2025-09-17,Good,534.0
EQ048187,Plough,500,300,800,per day,2025-09-17,Good,500.0
EQ048188,Seed Drill,614,400,900,per day,2025-09-17,Good,614.0
EQ048189,Baler,2621,2000,3500,per day,2025-09-17,Needs Repair,1834.7
EQ048190,Baler,2462,2000,3500,per day,2025-09-17,Good,2462.0
EQ048191,Harvester,5074,3000,6000,per day,2025-09-17,Needs Repair,3551.8
EQ048192,Cultivator,667,400,900,per day,2025-09-17,Good,667.0
EQ048193,Tractor,1829,1000,2000,per day,2025-09-17,Needs Repair,1280.3
EQ048194,Sprayer,265,200,500,per day,2025-09-17,Good,265.0
EQ048195,Thresher,911,600,1200,per day,2025-09-17,Good,911.0
EQ048196,Seed Drill,573,400,900,per day,2025-09-17,Good,573.0
EQ048197,Thresher,974,600,1200,per day,2025-09-17,Good,974.0
EQ048198,Mulcher,1175,900,1600,per day,2025-09-17,Good,1175.0
EQ048199,Harvester,4398,3000,6000,per day,2025-09-17,Needs Repair,3078.6
EQ048200,Baler,2942,2000,3500,per day,2025-09-17,Needs Repair,2059.4
EQ048201,Seed Drill,620,400,900,per day,2025-09-17,Good,620.0
EQ048202,Pumpset,368,300,800,per day,2025-09-17,Good,368.0
EQ048203,Weeder,361,250,600,per day,2025-09-17,Needs Repair,252.7
EQ048204,Tractor,2000,1000,2000,per day,2025-09-17,Good,2000.0
EQ048205,Baler,2346,2000,3500,per day,2025-09-17,Needs Repair,1642.2
EQ048206,Sprayer,311,200,500,per day,2025-09-17,Good,311.0
EQ048207,Disc Harrow,701,500,1000,per day,2025-09-17,Needs Repair,490.7
EQ048208,Harvester,4749,3000,6000,per day,2025-09-17,Good,4749.0
EQ048209,Mulcher,1276,900,1600,per day,2025-09-17,Good,1276.0
EQ048210,Rotavator,765,400,1000,per day,2025-09-17,Good,765.0
EQ048211,Sprayer,331,200,500,per day,2025-09-17,Needs Repair,231.7
EQ048212,Seed Drill,583,400,900,per day,2025-09-17,Good,583.0
EQ048213,Leveller,952,800,1500,per day,2025-09-17,Needs Repair,666.4
EQ048214,Reaper,1873,1500,2500,per day,2025-09-17,Good,1873.0
EQ048215,Thresher,977,600,1200,per day,2025-09-17,Needs Repair,683.9
EQ048216,Power Tiller,792,500,1200,per day,2025-09-17,Good,792.0
EQ048217,Plough,509,300,800,per day,2025-09-17,Good,509.0
EQ048218,Power Tiller,886,500,1200,per day,2025-09-17,Needs Repair,620.2
EQ048219,Rotavator,670,400,1000,per day,2025-09-17,Needs Repair,469.0
EQ048220,Seed Drill,595,400,900,per day,2025-09-17,Good,595.0
EQ048221,Weeder,496,250,600,per day,2025-09-17,Needs Repair,347.2
EQ048222,Harvester,4716,3000,6000,per day,2025-09-17,Good,4716.0
EQ048223,Leveller,800,800,1500,per day,2025-09-17,Good,800.0
EQ048224,Plough,601,300,800,per day,2025-09-17,Good,601.0
EQ048225,Leveller,1277,800,1500,per day,2025-09-17,Good,1277.0
EQ048226,Thresher,963,600,1200,per day,2025-09-17,Good,963.0
EQ048227,Harvester,5011,3000,6000,per day,2025-09-17,Good,5011.0
EQ048228,Leveller,1320,800,1500,per day,2025-09-17,Good,1320.0
EQ048229,Sprayer,242,200,500,per day,2025-09-17,Good,242.0
EQ048230,Seed Drill,631,400,900,per day,2025-09-17,Good,631.0
EQ048231,Rotavator,659,400,1000,per day,2025-09-17,Good,659.0
EQ048232,Mulcher,1374,900,1600,per day,2025-09-17,Good,1374.0
EQ048233,Mulcher,946,900,1600,per day,2025-09-17,Good,946.0
EQ048234,Seed Drill,767,400,900,per day,2025-09-17,Needs Repair,536.9
EQ048235,Harvester,3807,3000,6000,per day,2025-09-17,Good,3807.0
EQ048236,Disc Harrow,759,500,1000,per day,2025-09-17,Needs Repair,531.3
EQ048237,Cultivator,635,400,900,per day,2025-09-17,Good,635.0
EQ048238,Disc Harrow,756,500,1000,per day,2025-09-17,Good,756.0
EQ048239,Seed Drill,697,400,900,per day,2025-09-17,Good,697.0
EQ048240,Seed Drill,514,400,900,per day,2025-09-17,Good,514.0
EQ048241,Pumpset,472,300,800,per day,2025-09-17,Needs Repair,330.4
EQ048242,Thresher,894,600,1200,per day,2025-09-17,Good,894.0
EQ048243,Rotavator,718,400,1000,per day,2025-09-17,Good,718.0
EQ048244,Pumpset,483,300,800,per day,2025-09-17,Good,483.0
EQ048245,Pumpset,389,300,800,per day,2025-09-17,Good,389.0
EQ048246,Power Tiller,759,500,1200,per day,2025-09-17,Needs Repair,531.3
EQ048247,Leveller,971,800,1500,per day,2025-09-17,Good,971.0
EQ048248,Harvester,5768,3000,6000,per day,2025-09-17,Good,5768.0
EQ048249,Sprayer,301,200,500,per day,2025-09-17,Needs Repair,210.7
EQ048250,Plough,454,300,800,per day,2025-09-17,Good,454.0
EQ048251,Seed Drill,684,400,900,per day,2025-09-17,Good,684.0
EQ048252,Mulcher,1164,900,1600,per day,2025-09-17,Good,1164.0
EQ048253,Tractor,1589,1000,2000,per day,2025-09-17,Good,1589.0
EQ048254,Tractor,1804,1000,2000,per day,2025-09-17,Good,1804.0
EQ048255,Disc Harrow,726,500,1000,per day,2025-09-17,Good,726.0
EQ048256,Reaper,1860,1500,2500,per day,2025-09-17,Needs Repair,1302.0
EQ048257,Leveller,869,800,1500,per day,2025-09-17,Needs Repair,608.3
EQ048258,Cultivator,653,400,900,per day,2025-09-17,Good,653.0
EQ048259,Pumpset,501,300,800,per day,2025-09-17,Good,501.0
EQ048260,Pumpset,513,300,800,per day,2025-09-17,Good,513.0
EQ048261,Reaper,2149,1500,2500,per day,2025-09-17,Good,2149.0
EQ048262,Baler,2935,2000,3500,per day,2025-09-17,Good,2935.0
EQ048263,Sprayer,376,200,500,per day,2025-09-17,Needs Repair,263.2
EQ048264,Baler,2000,2000,3500,per day,2025-09-17,Good,2000.0
EQ048265,Cultivator,665,400,900,per day,2025-09-17,Needs Repair,465.5
EQ048266,Cultivator,604,400,900,per day,2025-09-17,Good,604.0
EQ048267,Reaper,2034,1500,2500,per day,2025-09-17,Good,2034.0
EQ048268,Cultivator,685,400,900,per day,2025-09-17,Needs Repair,479.5
EQ048269,Leveller,1080,800,1500,per day,2025-09-17,Good,1080.0
EQ048270,Sprayer,334,200,500,per day,2025-09-17,Needs Repair,233.8
EQ048271,Rotavator,705,400,1000,per day,2025-09-17,Good,705.0
EQ048272,Pumpset,434,300,800,per day,2025-09-17,Good,434.0
EQ048273,Plough,533,300,800,per day,2025-09-17,Needs Repair,373.1
EQ048274,Harvester,4606,3000,6000,per day,2025-09-17,Good,4606.0
EQ048275,Harvester,4817,3000,6000,per day,2025-09-17,Good,4817.0
EQ048276,Rotavator,696,400,1000,per day,2025-09-17,Good,696.0
EQ048277,Thresher,700,600,1200,per day,2025-09-17,Good,700.0
EQ048278,Reaper,1992,1500,2500,per day,2025-09-17,Good,1992.0
EQ048279,Reaper,1799,1500,2500,per day,2025-09-17,Needs Repair,1259.3
EQ048280,Power Tiller,1007,500,1200,per day,2025-09-17,Needs Repair,704.9
EQ048281,Pumpset,608,300,800,per day,2025-09-17,Good,608.0
EQ048282,Leveller,1024,800,1500,per day,2025-09-17,Good,1024.0
EQ048283,Cultivator,567,400,900,per day,2025-09-17,Good,567.0
EQ048284,Mulcher,1053,900,1600,per day,2025-09-17,Needs Repair,737.1
EQ048285,Baler,2491,2000,3500,per day,2025-09-17,Good,2491.0
EQ048286,Cultivator,560,400,900,per day,2025-09-17,Good,560.0
EQ048287,Rotavator,793,400,1000,per day,2025-09-17,Good,793.0
EQ048288,Thresher,803,600,1200,per day,2025-09-17,Needs Repair,562.1
EQ048289,Baler,2304,2000,3500,per day,2025-09-17,Good,2304.0
EQ048290,Disc Harrow,702,500,1000,per day,2025-09-17,Good,702.0
EQ048291,Thresher,933,600,1200,per day,2025-09-17,Good,933.0
EQ048292,Plough,386,300,800,per day,2025-09-17,Good,386.0
EQ048293,Seed Drill,744,400,900,per day,2025-09-17,Good,744.0
EQ048294,Harvester,3754,3000,6000,per day,2025-09-17,Good,3754.0
EQ048295,Tractor,1784,1000,2000,per day,2025-09-17,Good,1784.0
EQ048296,Harvester,4160,3000,6000,per day,2025-09-17,Good,4160.0
EQ048297,Harvester,3928,3000,6000,per day,2025-09-17,Good,3928.0
EQ048298,Tractor,2000,1000,2000,per day,2025-09-17,Good,2000.0
EQ048299,Rotavator,735,400,1000,per day,2025-09-17,Good,735.0
EQ048300,Plough,337,300,800,per day,2025-09-17,Good,337.0
EQ048301,Disc Harrow,745,500,1000,per day,2025-09-17,Good,745.0
EQ048302,Plough,472,300,800,per day,2025-09-17,Good,472.0
EQ048303,Seed Drill,593,400,900,per day,2025-09-17,Good,593.0
EQ048304,Plough,397,300,800,per day,2025-09-17,Good,397.0
EQ048305,Pumpset,591,300,800,per day,2025-09-17,Good,591.0
EQ048306,Leveller,997,800,1500,per day,2025-09-17,Good,997.0
EQ048307,Mulcher,1183,900,1600,per day,2025-09-17,Good,1183.0
EQ048308,Harvester,4747,3000,6000,per day,2025-09-17,Good,4747.0
EQ048309,Weeder,361,250,600,per day,2025-09-17,Good,361.0
EQ048310,Reaper,1854,1500,2500,per day,2025-09-17,Good,1854.0
EQ048311,Cultivator,688,400,900,per day,2025-09-17,Needs Repair,481.6
EQ048312,Leveller,981,800,1500,per day,2025-09-17,Good,981.0
EQ048313,Mulcher,959,900,1600,per day,2025-09-17,Good,959.0
EQ048314,Sprayer,270,200,500,per day,2025-09-17,Good,270.0
EQ048315,Thresher,878,600,1200,per day,2025-09-17,Good,878.0
EQ048316,Seed Drill,600,400,900,per day,2025-09-17,Good,600.0
EQ048317,Disc Harrow,660,500,1000,per day,2025-09-17,Needs Repair,462.0
EQ048318,Power Tiller,979,500,1200,per day,2025-09-17,Good,979.0
EQ048319,Weeder,421,250,600,per day,2025-09-17,Good,421.0
EQ048320,Disc Harrow,683,500,1000,per day,2025-09-17,Needs Repair,478.1
EQ048321,Power Tiller,577,500,1200,per day,2025-09-17,Good,577.0
EQ048322,Disc Harrow,803,500,1000,per day,2025-09-17,Good,803.0
EQ048323,Thresher,780,600,1200,per day,2025-09-17,Good,780.0
EQ048324,Weeder,371,250,600,per day,2025-09-17,Good,371.0
EQ048325,Plough,444,300,800,per day,2025-09-17,Needs Repair,310.8
EQ048326,Weeder,398,250,600,per day,2025-09-17,Good,398.0
EQ048327,Tractor,1917,1000,2000,per day,2025-09-17,Needs Repair,1341.9
EQ048328,Leveller,955,800,1500,per day,2025-09-17,Needs Repair,668.5
EQ048329,Sprayer,297,200,500,per day,2025-09-17,Good,297.0
EQ048330,Disc Harrow,580,500,1000,per day,2025-09-17,Good,580.0
EQ048331,Tractor,1781,1000,2000,per day,2025-09-17,Good,1781.0
EQ048332,Tractor,1779,1000,2000,per day,2025-09-17,Needs Repair,1245.3
EQ048333,Cultivator,591,400,900,per day,2025-09-17,Good,591.0
EQ048334,Weeder,319,250,600,per day,2025-09-17,Good,319.0
EQ048335,Rotavator,626,400,1000,per day,2025-09-17,Needs Repair,438.2
EQ048336,Baler,2309,2000,3500,per day,2025-09-17,Good,2309.0
EQ048337,Power Tiller,756,500,1200,per day,2025-09-17,Good,756.0
EQ048338,Reaper,1713,1500,2500,per day,2025-09-17,Good,1713.0
EQ048339,Disc Harrow,685,500,1000,per day,2025-09-17,Good,685.0
EQ048340,Mulcher,1372,900,1600,per day,2025-09-17,Good,1372.0
EQ048341,Plough,593,300,800,per day,2025-09-17,Needs Repair,415.1
EQ048342,Tractor,1745,1000,2000,per day,2025-09-17,Good,1745.0
EQ048343,Power Tiller,830,500,1200,per day,2025-09-17,Good,830.0
EQ048344,Tractor,1702,1000,2000,per day,2025-09-17,Good,1702.0
EQ048345,Disc Harrow,639,500,1000,per day,2025-09-17,Needs Repair,447.3
EQ048346,Disc Harrow,635,500,1000,per day,2025-09-17,Needs Repair,444.5
EQ048347,Seed Drill,635,400,900,per day,2025-09-17,Good,635.0
EQ048348,Mulcher,1075,900,1600,per day,2025-09-17,Good,1075.0
EQ048349,Plough,521,300,800,per day,2025-09-17,Needs Repair,364.7
EQ048350,Reaper,1973,1500,2500,per day,2025-09-17,Good,1973.0
EQ048351,Cultivator,522,400,900,per day,2025-09-17,Good,522.0
EQ048352,Seed Drill,712,400,900,per day,2025-09-17,Good,712.0
EQ048353,Tractor,2000,1000,2000,per day,2025-09-17,Good,2000.0
EQ048354,Tractor,2000,1000,2000,per day,2025-09-17,Good,2000.0
EQ048355,Pumpset,374,300,800,per day,2025-09-17,Needs Repair,261.8
EQ048356,Thresher,827,600,1200,per day,2025-09-17,Good,827.0
EQ048357,Tractor,1929,1000,2000,per day,2025-09-17,Good,1929.0
EQ048358,Weeder,499,250,600,per day,2025-09-17,Good,499.0
EQ048359,Weeder,418,250,600,per day,2025-09-17,Good,418.0
EQ048360,Thresher,1019,600,1200,per day,2025-09-17,Good,1019.0
EQ048361,Cultivator,506,400,900,per day,2025-09-17,Good,506.0
EQ048362,Tractor,1603,1000,2000,per day,2025-09-17,Good,1603.0
EQ048363,Tractor,1731,1000,2000,per day,2025-09-17,Good,1731.0
EQ048364,Mulcher,1096,900,1600,per day,2025-09-17,Good,1096.0
EQ048365,Harvester,5035,3000,6000,per day,2025-09-17,Needs Repair,3524.5
EQ048366,Pumpset,498,300,800,per day,2025-09-17,Good,498.0
EQ048367,Cultivator,598,400,900,per day,2025-09-17,Needs Repair,418.6
EQ048368,Weeder,490,250,600,per day,2025-09-17,Good,490.0
EQ048369,Weeder,417,250,600,per day,2025-09-17,Good,417.0
EQ048370,Seed Drill,649,400,900,per day,2025-09-17,Good,649.0
EQ048371,Reaper,2120,1500,2500,per day,2025-09-17,Good,2120.0
EQ048372,Harvester,4270,3000,6000,per day,2025-09-17,Good,4270.0
EQ048373,Power Tiller,772,500,1200,per day,2025-09-17,Good,772.0
EQ048374,Seed Drill,662,400,900,per day,2025-09-17,Good,662.0
EQ048375,Rotavator,748,400,1000,per day,2025-09-17,Good,748.0
EQ048376,Plough,596,300,800,per day,2025-09-17,Good,596.0
EQ048377,Leveller,1115,800,1500,per day,2025-09-17,Good,1115.0
EQ048378,Thresher,734,600,1200,per day,2025-09-17,Good,734.0
EQ048379,Sprayer,333,200,500,per day,2025-09-17,Needs Repair,233.1
EQ048380,Baler,2587,2000,3500,per day,2025-09-17,Good,2587.0
EQ048381,Seed Drill,658,400,900,per day,2025-09-17,Good,658.0
EQ048382,Tractor,2000,1000,2000,per day,2025-09-17,Needs Repair,1400.0
EQ048383,Seed Drill,588,400,900,per day,2025-09-17,Good,588.0
EQ048384,Power Tiller,920,500,1200,per day,2025-09-17,Good,920.0
EQ048385,Cultivator,633,400,900,per day,2025-09-17,Needs Repair,443.1
EQ048386,Tractor,1394,1000,2000,per day,2025-09-17,Good,1394.0
EQ048387,Pumpset,527,300,800,per day,2025-09-17,Good,527.0
EQ048388,Cultivator,777,400,900,per day,2025-09-17,Good,777.0
EQ048389,Power Tiller,603,500,1200,per day,2025-09-17,Good,603.0
EQ048390,Disc Harrow,667,500,1000,per day,2025-09-17,Needs Repair,466.9
EQ048391,Tractor,1987,1000,2000,per day,2025-09-17,Good,1987.0
EQ048392,Weeder,473,250,600,per day,2025-09-17,Good,473.0
EQ048393,Leveller,815,800,1500,per day,2025-09-17,Good,815.0
EQ048394,Cultivator,545,400,900,per day,2025-09-17,Good,545.0
